a3201d62-0258-49bf-bba9-c05952f1ea83,1412.3684,"Y. Boureau, J. Ponce, and Y. LeCun (2010), ""A theoretical analysis of feature pooling in visual recognition"" ¦In International Conference on Machine Learning, 2010¦",12149985,a3201d62-0258-49bf-bba9-c05952f1ea83,2162931300
94997c5e-ab60-478f-be4e-94cafd1509a9,1412.3684,"Y. LeCun, K. Kavukcuoglu, and C. Farabet (2010), ""Convolutional networks and applications in vision"", ¦ In Circuits and Systems (ISCAS), Proceedings of 2010 IEEE International Symposium on, pages 253–256. IEEE, 2010¦",12149988,94997c5e-ab60-478f-be4e-94cafd1509a9,2015861736
5e563e02-6124-4547-bfa8-a183a81d3669,1412.3684,"Matthew D. Zeiler, Rob Fergus (2013), ""Stochastic Pooling for Regularization of Deep Convolutional Neural Networks"", ¦arXiv:1301.3557¦",12149990,5e563e02-6124-4547-bfa8-a183a81d3669,1907282891
afdceb24-bf55-4dec-a82f-61c787763eda,1412.3684,"G.E. Hinton, N. Srivastava, A. Krizhevsky, I. Sutskever, and R.R. Salakhutdinov (2012), ""Improving neural networks by preventing co-adaptation of feature detectors"", ¦ arXiv preprint arXiv:1207.0580, 2012¦",12149997,afdceb24-bf55-4dec-a82f-61c787763eda,1904365287
33a6bc50-c366-49e8-8bf5-b65087b5a645,1412.3684,"Ian J. Goodfellow, David Warde-Farley, Mehdi Mirza, Aaron Courville, and Yoshua Bengio (2013), ""Maxout Networks"", ¦In International Conference on Machine Learning (ICML), 2013¦",12149999,33a6bc50-c366-49e8-8bf5-b65087b5a645,2294059674
5865a6e1-99aa-44f0-938a-16e5e12cf989,1412.3684,"Jost Tobias Springenberg, Martin Riedmiller (2013), ""Improving Deep Neural Networks with Probabilistic Maxout Units"", ¦ICML 2013¦",12150001,5865a6e1-99aa-44f0-938a-16e5e12cf989,1694178301
8536e8dc-42e1-4424-af6a-75c6e9985d70,1412.3684,"Lin, T.-Y., Maire, M., Belongie, S., Hays, J., Perona, P., Ramanan, D., Dollr, P., and Zitnick, C. L. (2014), ""Microsoft COCO: Common Objects in Context"", ¦In ECCV¦",12150003,8536e8dc-42e1-4424-af6a-75c6e9985d70,1861492603
9ad20b7d-87d1-47f5-aeed-10a1cf89a2e2,1412.3684,"George A. Miller (1995). ¦WordNet: A Lexical Database for English. Communications of the ACM¦ Vol. 38, No. 11: 39-41.",12150005,9ad20b7d-87d1-47f5-aeed-10a1cf89a2e2,2081580037
298db7f5-9ebb-4e98-9ecf-0bdda28a42cb,1412.3684,"Christiane Fellbaum (1998), ""WordNet: An Electronic Lexical Database. Cambridge"", ¦MA: MIT Press¦.",12150007,298db7f5-9ebb-4e98-9ecf-0bdda28a42cb,2038721957
2718ecd6-90b0-481d-9b3e-305497d7cfa4,1412.3684,"Y. LeCun, L. Bottou, Y. Bengio, and P. Haffner (1998), ""Gradient-based learning applied to document recognition."" ¦Proceedings of the IEEE¦, 86(11):2278-2324.",12150009,2718ecd6-90b0-481d-9b3e-305497d7cfa4,2310919327
279adc79-3e1b-4168-8114-cbb6016ea08f,1412.3684,"J. Deng, W. Dong, R. Socher, L.-J. Li, K. Li and L. Fei-Fei (2009), ""ImageNet: A Large-Scale Hierarchical Image Database"", ¦IEEE Computer Vision and Pattern Recognition (CVPR)¦.",12150011,279adc79-3e1b-4168-8114-cbb6016ea08f,2108598243
0ba9a2ab-352e-47f6-b2ae-fd8c41c26ac9,1412.3684,"Adam Coates, Honglak Lee, Andrew Y. Ng (2011) ""An Analysis of Single Layer Networks in Unsupervised Feature Learning"", ¦AISTATS¦.",12150014,0ba9a2ab-352e-47f6-b2ae-fd8c41c26ac9,2118858186
8957809c-e458-406a-90c3-b85bc4624bfd,1412.3684,"Y. LeCun, F.J. Huang, L. Bottou (2004), ""Learning Methods for Generic Object Recognition with Invariance to Pose and Lighting"", ¦CVPR¦.",12150016,8957809c-e458-406a-90c3-b85bc4624bfd,2134557905
